"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CRI","Costa Rica","2019","2019",275,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CRI","Costa Rica","2020","2020",49,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CRI","Costa Rica","2021","2021",31,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CRI","Costa Rica","2022","2022",37,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","CRI","Costa Rica","2018","2018",693,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","CRI","Costa Rica","2019","2019",797,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","CRI","Costa Rica","2020","2020",252,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","CRI","Costa Rica","2021","2021",268,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","CRI","Costa Rica","2022","2022",534,,
"DICDB007","Asthma","NOMBRENB","Number","CRI","Costa Rica","2018","2018",2251,,
"DICDB007","Asthma","NOMBRENB","Number","CRI","Costa Rica","2019","2019",2303,,
"DICDB007","Asthma","NOMBRENB","Number","CRI","Costa Rica","2020","2020",695,,
"DICDB007","Asthma","NOMBRENB","Number","CRI","Costa Rica","2021","2021",873,,
"DICDB007","Asthma","NOMBRENB","Number","CRI","Costa Rica","2022","2022",1919,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","CRI","Costa Rica","2018","2018",522,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","CRI","Costa Rica","2019","2019",463,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","CRI","Costa Rica","2020","2020",219,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","CRI","Costa Rica","2021","2021",215,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","CRI","Costa Rica","2022","2022",343,,
"DICDB008","Other diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2018","2018",1283,,
"DICDB008","Other diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2019","2019",1367,,
"DICDB008","Other diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2020","2020",1062,,
"DICDB008","Other diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2021","2021",1220,,
"DICDB008","Other diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2022","2022",1459,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2018","2018",40.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2019","2019",38.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2020","2020",17.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2021","2021",13.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2022","2022",21.8,,
"DICDB003","Other acute lower respiratory infections","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2018","2018",81,,
"DICDB003","Other acute lower respiratory infections","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2019","2019",99.4,,
"DICDB003","Other acute lower respiratory infections","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2020","2020",18.3,,
"DICDB003","Other acute lower respiratory infections","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2021","2021",39.1,,
"DICDB003","Other acute lower respiratory infections","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2022","2022",65.2,,
"DICDB000","Diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2018","2018",308.1,,
"DICDB000","Diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2019","2019",348,,
"DICDB000","Diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2020","2020",125.9,,
"DICDB000","Diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2021","2021",150.8,,
"DICDB000","Diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2022","2022",234.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2018","2018",13.9,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2019","2019",15.8,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2020","2020",4.9,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2021","2021",5.2,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2022","2022",10.2,,
"DICDB000","Diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2018","2018",15415,,
"DICDB000","Diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2019","2019",17601,,
"DICDB000","Diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2020","2020",6434,,
"DICDB000","Diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2021","2021",7788,,
"DICDB000","Diseases of the respiratory system","NOMBRENB","Number","CRI","Costa Rica","2022","2022",12222,,
"DICDB003","Other acute lower respiratory infections","NOMBRENB","Number","CRI","Costa Rica","2018","2018",4052,,
"DICDB003","Other acute lower respiratory infections","NOMBRENB","Number","CRI","Costa Rica","2019","2019",5027,,
"DICDB003","Other acute lower respiratory infections","NOMBRENB","Number","CRI","Costa Rica","2020","2020",935,,
"DICDB003","Other acute lower respiratory infections","NOMBRENB","Number","CRI","Costa Rica","2021","2021",2017,,
"DICDB003","Other acute lower respiratory infections","NOMBRENB","Number","CRI","Costa Rica","2022","2022",3399,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CRI","Costa Rica","2018","2018",2042,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CRI","Costa Rica","2019","2019",1965,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CRI","Costa Rica","2020","2020",911,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CRI","Costa Rica","2021","2021",690,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CRI","Costa Rica","2022","2022",1137,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2018","2018",25.6,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2019","2019",27,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2020","2020",20.8,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2021","2021",23.6,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","CRI","Costa Rica","2022","2022",28,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ROU","Romania","2018","2018",59,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ROU","Romania","2019","2019",59.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ROU","Romania","2020","2020",19.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ROU","Romania","2021","2021",25,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ROU","Romania","2018","2018",259.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ROU","Romania","2019","2019",267.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ROU","Romania","2020","2020",214.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ROU","Romania","2021","2021",108.8,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BGR","Bulgaria","2018","2018",4557,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BGR","Bulgaria","2019","2019",4248,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BGR","Bulgaria","2020","2020",1557,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BGR","Bulgaria","2021","2021",1567,,
"DICDB007","Asthma","NOMBRENB","Number","BGR","Bulgaria","2018","2018",13589,,
"DICDB007","Asthma","NOMBRENB","Number","BGR","Bulgaria","2019","2019",13366,,
"DICDB007","Asthma","NOMBRENB","Number","BGR","Bulgaria","2020","2020",8788,,
"DICDB007","Asthma","NOMBRENB","Number","BGR","Bulgaria","2021","2021",6410,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2018","2018",153.9,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2019","2019",162,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2020","2020",111.3,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2021","2021",102,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2018","2018",1245.8,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2019","2019",1269.9,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2020","2020",922,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","BGR","Bulgaria","2021","2021",790.6,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","ROU","Romania","2018","2018",51.7,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","ROU","Romania","2019","2019",52.2,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","ROU","Romania","2020","2020",23.1,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","ROU","Romania","2021","2021",18.1,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","BGR","Bulgaria","2018","2018",23600,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","BGR","Bulgaria","2019","2019",25524,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","BGR","Bulgaria","2020","2020",23242,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","BGR","Bulgaria","2021","2021",14922,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","HRV","Croatia","2018","2018",322.4,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","HRV","Croatia","2019","2019",350.8,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","HRV","Croatia","2020","2020",452.9,,
"DICDB002","Pneumonia","RTOALLNB","Per 100 000 population","HRV","Croatia","2021","2021",756.6,,
"DICDB007","Asthma","NOMBRENB","Number","HRV","Croatia","2018","2018",1694,,
"DICDB007","Asthma","NOMBRENB","Number","HRV","Croatia","2019","2019",1475,,
"DICDB007","Asthma","NOMBRENB","Number","HRV","Croatia","2020","2020",978,,
"DICDB007","Asthma","NOMBRENB","Number","HRV","Croatia","2021","2021",924,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","HRV","Croatia","2018","2018",122.4,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","HRV","Croatia","2019","2019",113.1,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","HRV","Croatia","2020","2020",73,,
"DICDB005","Other diseases of upper respiratory tract","RTOALLNB","Per 100 000 population","HRV","Croatia","2021","2021",67.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ROU","Romania","2018","2018",89254,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ROU","Romania","2019","2019",86708,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ROU","Romania","2020","2020",37208,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ROU","Romania","2021","2021",25693,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","HRV","Croatia","2018","2018",161.3,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","HRV","Croatia","2019","2019",174,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","HRV","Croatia","2020","2020",156.6,,
"DICDB008","Other diseases of the respiratory system","RTOALLNB","Per 100 000 population","HRV","Croatia","2021","2021",254.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","HRV","Croatia","2018","2018",76.6,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","HRV","Croatia","2019","2019",71,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","HRV","Croatia","2020","2020",36.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","HRV","Croatia","2021","2021",32.6,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HRV","Croatia","2018","2018",3404,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HRV","Croatia","2019","2019",3900,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HRV","Croatia","2020","2020",2614,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HRV","Croatia","2021","2021",1300,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HRV","Croatia","2018","2018",3284,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HRV","Croatia","2019","2019",3503,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HRV","Croatia","2020","2020",1444,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HRV","Croatia","2021","2021",1254,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","BGR","Bulgaria","2018","2018",10809,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","BGR","Bulgaria","2019","2019",11299,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","BGR","Bulgaria","2020","2020",7719,,
"DICDB005","Other diseases of upper respiratory tract","NOMBRENB","Number","BGR","Bulgaria","2021","2021",7015,,
"DICDB008","Other diseases of the respiratory system","NOMBRENB","Number","BGR","Bulgaria","2018","2018",28493,,
